Time,Timestamp,SuccessRate,Latency,CPUUsageRate(%),MemoryUsageRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%)
2023-09-22 16:22:01.372857334 +0000 UTC m=+140683.076043024,1695399721,100,0.8672493181330638,5.31005859375,2.32587377421023,14.917723456651588,0.004
2023-09-22 16:23:01.401787217 +0000 UTC m=+140743.104972895,1695399781,100,0.6511295391555462,5.8135986328125,2.5058567603786663,14.950021772089523,0.003800000000000001
2023-09-22 16:24:01.469723987 +0000 UTC m=+140803.172909669,1695399841,100,0.6716514903591013,5.8135986328125,2.288252797446766,14.9466309368585,0.003800000000000001
2023-09-22 16:25:01.448189839 +0000 UTC m=+140863.151375515,1695399901,100,0.8145533236601068,5.914306640625,2.442498638394852,14.960413828265173,0.004371428571428571
2023-09-22 16:26:01.531541894 +0000 UTC m=+140923.234727600,1695399961,100,0.38883156762931764,5.914306640625,2.45760937826901,14.953266240332155,0.003933333333333333
2023-09-22 16:27:01.607646856 +0000 UTC m=+140983.310832531,1695400021,100,0.6671837606837607,5.914306640625,2.2590108968973954,14.92106550288648,0.0041199999999999995
2023-09-22 16:28:01.167272996 +0000 UTC m=+141042.870458672,1695400081,100,0.48316131989687,5.914306640625,2.4464831804221876,14.94109338579777,0.004
2023-09-22 16:29:01.397536984 +0000 UTC m=+141103.100722671,1695400141,100,0.48746070710910727,6.11572265625,2.464435146452204,14.934604449312502,0.0035333333333333323
2023-09-22 16:30:01.592849735 +0000 UTC m=+141163.296035416,1695400201,100,0.4942310042059377,6.11572265625,2.5094260578172767,14.951826964946328,0.004280000000000001
2023-09-22 16:31:01.292889289 +0000 UTC m=+141222.996074971,1695400261,100,0.7082930188852217,6.11572265625,2.5340314136117037,14.943630413596518,0.004371428571428571
2023-09-22 16:32:01.78442186 +0000 UTC m=+141283.487607537,1695400321,100,0.5413191868534835,6.11572265625,2.5006282985779893,14.972684260791821,0.00396
2023-09-22 16:33:01.419104686 +0000 UTC m=+141343.122290365,1695400381,100,0.379018477714206,6.2164306640625,2.341263193170795,14.989321308472087,0.004
2023-09-22 16:34:01.504881125 +0000 UTC m=+141403.208066812,1695400441,100,0.7818837146215751,6.317138671875,2.500733045713388,14.999323052678697,0.004
2023-09-22 16:35:01.520573178 +0000 UTC m=+141463.223758911,1695400501,100,0.46855819921867486,6.5185546875,2.5148797049258653,15.004177557793616,0.00445
2023-09-22 16:36:01.431870308 +0000 UTC m=+141523.135055984,1695400561,100,0.7020950573240622,6.5185546875,2.5533696107050696,15.005250915708471,0.004100000000000001
2023-09-22 16:37:01.453894692 +0000 UTC m=+141583.157080379,1695400621,100,0.5657448526100266,6.5185546875,2.3129137685357293,14.997078758856727,0.0035333333333333323
2023-09-22 16:38:01.56755536 +0000 UTC m=+141643.270741090,1695400681,100,0.8673930520189175,6.5185546875,3.753148614623625,15.501996079804162,0.004428571428571428
2023-09-22 16:39:01.439576895 +0000 UTC m=+141703.142762579,1695400741,100,0.6269576797749389,6.5185546875,3.221881948227834,14.282490727041422,0.004066666666666667
2023-09-22 16:40:01.64218212 +0000 UTC m=+141763.345367805,1695400801,100,0.5470178625000017,6.5185546875,2.8187301055408676,14.29107759036027,0.0032000000000000015
2023-09-22 16:41:01.384955449 +0000 UTC m=+141823.088141125,1695400861,100,0.7328922330097096,6.5185546875,2.941299702530753,14.310690766804454,0.003800000000000001
2023-09-22 16:42:01.505621094 +0000 UTC m=+141883.208806777,1695400921,100,0.5487732301018061,6.5185546875,3.1077463610425737,14.335256026355816,0.004100000000000001
2023-09-22 16:43:01.535948183 +0000 UTC m=+141943.239133860,1695400981,100,0.3070296999999999,6.6192626953125,3.0789882125897505,14.317643198752952,0.0035333333333333323
2023-09-22 16:44:01.524994517 +0000 UTC m=+142003.228180239,1695401041,100,0.4103608237577745,6.6192626953125,2.6359973136258708,14.31891171265233,0.0038999999999999994
2023-09-22 16:45:01.362136008 +0000 UTC m=+142063.065321684,1695401101,100,0.7097170339009233,6.6192626953125,2.948825503350605,14.309544225395404,0.0033999999999999994
2023-09-22 16:46:01.457447442 +0000 UTC m=+142123.160633120,1695401161,100,0.624496181379945,6.6192626953125,2.806517823470478,14.316545446340031,0.003
2023-09-22 16:47:02.524840068 +0000 UTC m=+142184.228025744,1695401222,100,0.740933551911387,6.6192626953125,3.1184596065395254,14.306860830608265,0.002200000000000001
2023-09-22 16:48:01.555968078 +0000 UTC m=+142243.259153753,1695401281,100,0.379066719564076,6.6192626953125,2.771846082994256,14.309690592383795,0.004066666666666667
2023-09-22 16:49:01.337836426 +0000 UTC m=+142303.041022114,1695401341,100,0.6562280876029791,6.6192626953125,3.0903228507979663,14.313374161591593,0.0036666666666666666
2023-09-22 16:50:01.252893325 +0000 UTC m=+142362.956079002,1695401401,100,0.6797466566016728,6.6192626953125,2.7394386877458654,14.331767613132534,0.002799999999999999
2023-09-22 16:51:01.601753747 +0000 UTC m=+142423.304939423,1695401461,100,0.8147870446331574,6.6192626953125,3.310038917014546,14.32637642906019,0.0036000000000000016
2023-09-22 16:52:01.774422711 +0000 UTC m=+142483.477608387,1695401521,100,0.42228783770889566,6.6192626953125,2.9193406316906145,14.354064184363857,0.003800000000000001
2023-09-22 16:53:01.460136321 +0000 UTC m=+142543.163321996,1695401581,100,0.761656250832825,6.6192626953125,4.626244800198743,14.946216230391398,0.003
2023-09-22 16:54:01.036142201 +0000 UTC m=+142602.739327877,1695401641,100,0.5702754482302576,6.6192626953125,3.2080852134496074,15.03547569881089,0.004
