Time,Timestamp,SuccessRate,Latency,CPUUsageRate(%),MemoryUsageRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%)
2023-09-24 15:27:00.812219265 +0000 UTC m=+136537.780293502,1695569220,100,2.63932658232174,6.1553955078125,2.0658732819267334,18.473026393627183,0.0085
2023-09-24 15:28:00.748478964 +0000 UTC m=+136597.716553201,1695569280,100,1.503612762499999,6.256103515625,2.059008160705811,18.551186365427142,0.0046
2023-09-24 15:29:00.751979367 +0000 UTC m=+136657.720053605,1695569340,100,2.9421619318184113,6.256103515625,2.0299681901900235,18.5369643730553,0.005999999999999998
2023-09-24 15:30:00.760132283 +0000 UTC m=+136717.728206521,1695569400,100,2.7821457509433944,6.256103515625,2.1113805502029126,18.518741683000815,0.007999999999999998
2023-09-24 15:31:00.833249798 +0000 UTC m=+136777.801324035,1695569460,100,4.40254624796638,6.256103515625,2.153190066060262,18.536427694097874,0.007000000000000001
2023-09-24 15:32:00.844093321 +0000 UTC m=+136837.812167558,1695569520,100,1.8228400874999995,6.256103515625,2.187369301541664,18.542965419579268,0.0046
2023-09-24 15:33:00.722572817 +0000 UTC m=+136897.690647053,1695569580,100,3.6662404162672844,6.256103515625,2.147701582508166,18.556772705484008,0.006000000000000005
2023-09-24 15:34:00.715698764 +0000 UTC m=+136957.683773000,1695569640,100,3.9774880565611563,6.256103515625,2.2994272335797983,18.551454704905858,0.007000000000000003
2023-09-24 15:35:00.78303396 +0000 UTC m=+137017.751108200,1695569700,100,2.16578516475268,6.3568115234375,1.9085087682567559,18.563554375946048,0.008
2023-09-24 15:36:00.69849824 +0000 UTC m=+137077.666572479,1695569760,100,1.9585493124999904,6.658935546875,2.382544724952307,18.54142856620118,0.007000000000000001
2023-09-24 15:37:00.83291505 +0000 UTC m=+137137.800989287,1695569820,100,2.5719274905331857,6.658935546875,1.9925488718652407,18.585997314165763,0.007000000000000001
2023-09-24 15:38:00.855728422 +0000 UTC m=+137197.823802659,1695569880,100,4.34826331546023,6.658935546875,2.149141181397629,18.540843098247624,0.008666666666666666
2023-09-24 15:39:00.743623174 +0000 UTC m=+137257.711697426,1695569940,100,2.888677017050323,6.7596435546875,2.108874848321718,18.545965942841253,0.0046
2023-09-24 15:40:00.740471932 +0000 UTC m=+137317.708546169,1695570000,100,2.1851615356639114,6.7596435546875,2.2672132519039434,18.5563579990169,0.0046
2023-09-24 15:41:00.933247767 +0000 UTC m=+137377.901322005,1695570060,100,2.5684067394327803,6.7596435546875,2.022782477597229,18.574605083569452,0.0046
2023-09-24 15:42:00.807454126 +0000 UTC m=+137437.775528363,1695570120,100,1.71405203845364,6.7596435546875,1.948975324118718,18.57797152430241,0.007000000000000001
2023-09-24 15:43:00.911363957 +0000 UTC m=+137497.879438194,1695570180,100,2.744840776523022,6.8603515625,2.123738114189211,18.55052771397939,0.0046
2023-09-24 15:44:00.914359469 +0000 UTC m=+137557.882433706,1695570240,100,3.322648469400084,7.1624755859375,2.063020462816789,18.581874643992794,0.0085
2023-09-24 15:45:00.830634487 +0000 UTC m=+137617.798708734,1695570300,100,2.345458436526816,7.1624755859375,1.9743997322820062,18.598023801711765,0.007999999999999998
2023-09-24 15:46:00.8992813 +0000 UTC m=+137677.867355538,1695570360,100,2.9801337920832047,7.1624755859375,2.062330056478112,18.59907276512855,0.007000000000000001
2023-09-24 15:47:00.841839895 +0000 UTC m=+137737.809914135,1695570420,100,2.084421624027894,7.1624755859375,2.3096234309546326,18.62241829977667,0.007999999999999998
2023-09-24 15:48:00.811423681 +0000 UTC m=+137797.779497917,1695570480,100,2.6727979643454525,7.1624755859375,2.0030107886561788,18.65747319349594,0.007000000000000001
2023-09-24 15:49:00.809778534 +0000 UTC m=+137857.777852770,1695570540,100,2.5295104979997385,7.1624755859375,1.9559493459233468,18.615978152287532,0.009
2023-09-24 15:50:00.828557458 +0000 UTC m=+137917.796631695,1695570600,100,3.3297550480341735,7.1624755859375,2.1202003338955056,18.63041969514196,0.009
2023-09-24 15:51:00.754536461 +0000 UTC m=+137977.722610698,1695570660,100,1.4557628132157765,7.1624755859375,1.807531380748395,18.647886155756428,0.0046
2023-09-24 15:52:01.195985281 +0000 UTC m=+138038.164059518,1695570721,100,2.1737721416841205,7.1624755859375,1.7956552676774873,18.59985338906663,0.0046
2023-09-24 15:53:00.874016564 +0000 UTC m=+138097.842090801,1695570780,NaN,1.600469056663504,7.1624755859375,1.9663626474819562,18.641738742244073,NaN
2023-09-24 15:54:00.793895607 +0000 UTC m=+138157.761969844,1695570840,NaN,0.9586095007888297,7.1624755859375,1.861691001127963,18.673671140211038,NaN
2023-09-24 15:55:00.817703458 +0000 UTC m=+138217.785777694,1695570900,NaN,2.2741289677745207,7.1624755859375,2.112970711300566,18.650154844076468,0.0046
2023-09-24 15:56:00.742320935 +0000 UTC m=+138277.710395173,1695570960,NaN,1.8707154784307092,7.1624755859375,1.9337016574589638,18.649886504597752,NaN
2023-09-24 15:57:00.821202909 +0000 UTC m=+138337.789277146,1695571020,NaN,1.4199620029710343,7.1624755859375,1.8913716629094135,18.660351744267597,NaN
2023-09-24 15:58:00.773012122 +0000 UTC m=+138397.741086359,1695571080,100,1.9015226500072826,7.1624755859375,1.9108546579728602,18.656643780561733,0.0046
2023-09-24 15:59:01.089324318 +0000 UTC m=+138458.057398554,1695571141,NaN,1.95617433209333,7.1624755859375,1.8573520183976844,18.666352790791567,0.0095
