Time,Timestamp,SuccessRate,Latency,CPUUsageRate(%),MemoryUsageRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%)
2023-09-24 04:45:00.583890577 +0000 UTC m=+98017.551964824,1695530700,100,0.41812556117224187,4.32281494140625,3.244035161141412,18.651203807493257,0.0046
2023-09-24 04:46:00.570302972 +0000 UTC m=+98077.538377210,1695530760,100,0.3306169523472941,4.32281494140625,3.032711453187109,18.72165511790471,0.0046
2023-09-24 04:47:00.821882714 +0000 UTC m=+98137.789956951,1695530820,100,0.5176124969726312,4.32281494140625,3.0769874827306087,18.731778834601645,0.0046
2023-09-24 04:48:00.629945548 +0000 UTC m=+98197.598019790,1695530880,100,0.3410609222649164,4.32281494140625,2.793366278576126,18.726485228521558,NaN
2023-09-24 04:49:00.753061932 +0000 UTC m=+98257.721136170,1695530940,NaN,0.3772566300233954,4.32281494140625,2.771613983680765,18.72743661394609,NaN
2023-09-24 04:50:00.852238245 +0000 UTC m=+98317.820312489,1695531000,100,0.5171670778392173,4.347991943359375,2.85678433997274,18.760735103804688,0.0046
2023-09-24 04:51:00.56626146 +0000 UTC m=+98377.534335698,1695531060,100,0.3357307500000017,4.347991943359375,2.541237544999231,18.754246167319423,NaN
2023-09-24 04:52:00.570589002 +0000 UTC m=+98437.538663242,1695531120,100,0.5163569395017795,4.347991943359375,2.9048595705438496,18.75392903884458,0.0046
2023-09-24 04:53:00.506986619 +0000 UTC m=+98497.475060867,1695531180,100,0.4681825799302364,4.347991943359375,2.551747255509773,18.74285393672311,0.0046
2023-09-24 04:54:00.584058308 +0000 UTC m=+98557.552132545,1695531240,100,0.5222774582084296,4.347991943359375,2.929360562428396,18.739438706994026,0.0046
2023-09-24 04:55:00.55192605 +0000 UTC m=+98617.520000287,1695531300,100,0.5518902393136661,4.347991943359375,2.7961490163218916,18.749781974173548,0.0046
2023-09-24 04:56:00.650153042 +0000 UTC m=+98677.618227280,1695531360,100,0.32253487499999955,4.347991943359375,2.756136382670893,18.748391487783845,0.0046
2023-09-24 04:57:00.69091449 +0000 UTC m=+98737.658988727,1695531420,100,0.5154280194455291,4.347991943359375,2.662982037442063,18.774835123686202,0.0046
2023-09-24 04:58:00.621769252 +0000 UTC m=+98797.589843489,1695531480,100,0.5023240555641257,4.347991943359375,2.7039490232154018,18.784153821946997,0.0046
2023-09-24 04:59:00.617297642 +0000 UTC m=+98857.585371883,1695531540,100,0.6069342207691132,4.347991943359375,2.801155633701846,18.810158356884187,0.0046
2023-09-24 05:00:00.646636101 +0000 UTC m=+98917.614710341,1695531600,100,0.457140568070521,4.347991943359375,2.832398962421534,18.84765270040995,0.0046
2023-09-24 05:01:00.681000162 +0000 UTC m=+98977.649074398,1695531660,100,0.6609163856812917,4.347991943359375,2.9511490644348104,18.824551110742483,0.0046
2023-09-24 05:02:00.524211224 +0000 UTC m=+99037.492285463,1695531720,100,0.5625363243269065,4.347991943359375,2.82916213272848,18.830844891243228,0.0046
2023-09-24 05:03:00.853966929 +0000 UTC m=+99097.822041166,1695531780,100,0.4100179035324992,4.347991943359375,2.675095240089531,18.839992828017568,0.0046
