Time,Timestamp,SuccessRate,Latency,CPUUsageRate(%),MemoryUsageRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%)
2023-09-22 15:39:01.811930883 +0000 UTC m=+138103.515116568,1695397141,100,0.8575680366056573,4.50439453125,3.761506276163351,15.85066664064587,0.004066666666666667
2023-09-22 15:40:01.238358664 +0000 UTC m=+138162.941544341,1695397201,100,0.6684611583164566,5.2093505859375,2.3126230675978077,15.95175744062684,0.002200000000000001
2023-09-22 15:41:01.211296036 +0000 UTC m=+138222.914481729,1695397261,100,0.591645095779922,5.4107666015625,2.4197262109172613,15.992154729422325,0.0036000000000000016
2023-09-22 15:42:01.202880911 +0000 UTC m=+138282.906066600,1695397321,100,0.8168463207598669,6.11572265625,2.3365855701052207,16.011499566387798,0.0036666666666666666
2023-09-22 15:43:01.277434973 +0000 UTC m=+138342.980620651,1695397381,100,0.6455019589817675,6.11572265625,2.2367429002183914,15.9897396741139,0.0032000000000000015
2023-09-22 15:44:01.344789364 +0000 UTC m=+138403.047975048,1695397441,100,0.31771178333333255,6.11572265625,2.2404623309108307,16.00488865741221,0.003
2023-09-22 15:45:01.491996176 +0000 UTC m=+138463.195181852,1695397501,100,0.6738987444886928,6.11572265625,2.292539815585315,16.007206134728374,0.003933333333333333
2023-09-22 15:46:01.320342047 +0000 UTC m=+138523.023527750,1695397561,100,0.5562212714664125,6.11572265625,2.249214659685095,16.029136788488724,0.002600000000000003
2023-09-22 15:47:01.269689752 +0000 UTC m=+138582.972875434,1695397621,100,0.4935455366479713,6.11572265625,2.2367429002061123,16.004986235404466,0.0035333333333333323
2023-09-22 15:48:01.421351188 +0000 UTC m=+138643.124536864,1695397681,100,0.6051279750198929,6.5185546875,2.272632151671128,16.010401813974877,0.004100000000000001
2023-09-22 15:49:01.418480956 +0000 UTC m=+138703.121666657,1695397741,100,0.668165923367064,6.8206787109375,2.321780310960242,16.02459941184865,0.003800000000000001
2023-09-22 15:50:01.356411593 +0000 UTC m=+138763.059597314,1695397801,100,0.5134523771748907,6.92138671875,2.227805695145524,16.044383349779288,0.002200000000000001
2023-09-22 15:51:01.200720548 +0000 UTC m=+138822.903906255,1695397861,100,0.4268117818348608,7.0220947265625,2.2666331489968217,16.05328734157298,0.004280000000000001
2023-09-22 15:52:01.381957251 +0000 UTC m=+138883.085142935,1695397921,100,0.765953772345225,7.0220947265625,2.297212324463116,16.05506813993172,0.0032000000000000015
2023-09-22 15:53:01.209695328 +0000 UTC m=+138942.912881015,1695397981,100,0.4726125646694167,7.122802734375,2.127035967015478,16.029990595920996,0.0045
2023-09-22 15:54:01.306486721 +0000 UTC m=+139003.009672445,1695398041,100,0.7066442366583637,7.122802734375,2.2320867708061187,16.03504025702043,0.0014000000000000026
2023-09-22 15:55:01.614438628 +0000 UTC m=+139063.317624317,1695398101,100,0.578583630022361,7.122802734375,2.18684541265437,16.04233421194184,0.0033999999999999994
2023-09-22 15:56:01.486417888 +0000 UTC m=+139123.189603564,1695398161,100,0.7833564942755621,7.122802734375,2.2733933430890363,16.050725919276164,0.003
2023-09-22 15:57:01.186610032 +0000 UTC m=+139182.889795709,1695398221,100,0.7560266858572028,7.122802734375,2.492472398807344,16.042748918408943,0.004199999999999999
