Time,Timestamp,SuccessRate,Latency,CPUUsageRate(%),MemoryUsageRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%)
2023-09-23 10:28:23.894054667 +0000 UTC m=+32220.862128903,1695464903,100,1.193683624566836,5.2825927734375,3.683241252300007,15.561665022070923,0.00444
2023-09-23 10:29:24.467659407 +0000 UTC m=+32281.435733644,1695464964,100,0.7778282230733751,5.6854248046875,2.669180808709748,15.616162330747924,0.0036666666666666666
2023-09-23 10:30:24.207151783 +0000 UTC m=+32341.175226026,1695465024,100,0.7363522524094018,5.6854248046875,2.6570149378764674,15.6377270670373,0.003933333333333333
2023-09-23 10:31:24.530553148 +0000 UTC m=+32401.498627388,1695465084,100,0.7867937207411153,5.987548828125,2.6414936369709374,15.61355211945498,0.002200000000000001
2023-09-23 10:32:23.917025914 +0000 UTC m=+32460.885100152,1695465143,100,0.6862981952308361,6.18896484375,2.6155005021778033,15.644874654970318,0.004
2023-09-23 10:33:25.044218615 +0000 UTC m=+32522.012292852,1695465205,100,0.7780520667540498,6.18896484375,2.6381699782888957,15.674196841644337,0.0014000000000000026
2023-09-23 10:34:24.24216654 +0000 UTC m=+32581.210240802,1695465264,100,0.5476360730927808,6.18896484375,2.365996649895896,15.65616930757437,0.002600000000000003
2023-09-23 10:35:24.581857063 +0000 UTC m=+32641.549931301,1695465324,100,0.9712623721836132,6.18896484375,2.682345064221614,15.665731950815815,0.00396
2023-09-23 10:36:24.186990013 +0000 UTC m=+32701.155064250,1695465384,100,0.9832742806271901,6.18896484375,2.737547090836445,15.682978860947703,0.0044
2023-09-23 10:37:24.450853622 +0000 UTC m=+32761.418927860,1695465444,100,0.6152770080783564,6.2896728515625,2.7222547461884683,15.69285863266399,0.0042000000000000015
2023-09-23 10:38:24.257923463 +0000 UTC m=+32821.225997701,1695465504,100,0.6665004171240402,6.2896728515625,2.56335201137885,15.69768874328084,0.002600000000000003
2023-09-23 10:39:24.343979548 +0000 UTC m=+32881.312053796,1695465564,100,0.6030901116427411,6.390380859375,2.51172136637956,15.68466208131418,0.004300000000000001
2023-09-23 10:40:24.018580754 +0000 UTC m=+32940.986655002,1695465624,100,0.701694411113164,6.6925048828125,2.451780260248937,15.687784577066488,0.004
