Time,Timestamp,SuccessRate,Latency,CPUUsageRate(%),MemoryUsageRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%)
2023-09-24 17:31:01.020153712 +0000 UTC m=+143977.988227948,1695576661,100,25.08546223658767,10.6597900390625,5.6863485668678715,18.219713925721194,2.375
2023-09-24 17:32:01.114417238 +0000 UTC m=+144038.082491474,1695576721,100,22.857449474999992,12.0697021484375,5.0826776623070336,18.331635882842985,0.24699999999999997
2023-09-24 17:33:01.169047798 +0000 UTC m=+144098.137122034,1695576781,100,36.26666041332023,12.2711181640625,5.277310924371125,18.36420253775963,0.48749999999999993
2023-09-24 17:34:00.993541569 +0000 UTC m=+144157.961615806,1695576840,100,34.73601752265862,12.4725341796875,5.259841196469384,18.356323114884667,0.21500000000000002
2023-09-24 17:35:01.160084067 +0000 UTC m=+144218.128158304,1695576901,100,24.54252252439471,12.6739501953125,5.1130157129714355,18.41789482800049,0.375
2023-09-24 17:36:01.137304866 +0000 UTC m=+144278.105379111,1695576961,100,18.995388816666644,13.0767822265625,4.824137496326908,18.440118215737623,0.2375
2023-09-24 17:37:01.096209341 +0000 UTC m=+144338.064283610,1695577021,100,35.210287706317594,13.37890625,4.957947855331923,18.433604884754292,0.2750000000000006
2023-09-24 17:38:01.111674339 +0000 UTC m=+144398.079748575,1695577081,100,35.29909739302604,13.37890625,5.006305170242465,18.439264408305352,0.5500000000000004
2023-09-24 17:39:01.128871669 +0000 UTC m=+144458.096945912,1695577141,100,22.701743587500008,13.37890625,4.847389220559539,18.447826877126133,0.4125
2023-09-24 17:40:01.502678973 +0000 UTC m=+144518.470753213,1695577201,100,23.877381875000037,13.4796142578125,5.056746532144851,18.45138847384361,0.2750000000000002
2023-09-24 17:41:00.963131148 +0000 UTC m=+144577.931205384,1695577260,100,27.35368277782189,13.4796142578125,4.9844498613139665,18.463829667856714,0.225
2023-09-24 17:42:01.081238 +0000 UTC m=+144638.049312237,1695577321,100,32.95598952776439,13.4796142578125,4.855306816752769,18.455901455985618,0.3250000000000001
2023-09-24 17:43:01.145073352 +0000 UTC m=+144698.113147589,1695577381,100,32.31478251549372,13.580322265625,4.618229188547418,18.492029707619743,0.42500000000000004
