Time,Timestamp,SuccessRate,Latency,CPUUsageRate(%),MemoryUsageRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%)
2023-09-22 17:03:00.864217341 +0000 UTC m=+143142.567403036,1695402180,100,20.460981837500004,24.2462158203125,4.713847188918918,18.059417678936693,0.004600000000000001
2023-09-22 17:04:01.093953001 +0000 UTC m=+143202.797138714,1695402241,100,18.401240570765935,25.1861572265625,4.965164106435049,18.145701018592266,0.004600000000000001
2023-09-22 17:05:01.077437275 +0000 UTC m=+143262.780622976,1695402301,100,21.9592431818725,24.9908447265625,4.530934767994655,18.147920917916174,0.0046
2023-09-22 17:06:00.942056353 +0000 UTC m=+143322.645242047,1695402360,100,16.3897160132429,24.383544921875,4.980280271882808,18.12572192467711,0.0046
2023-09-22 17:07:01.236157625 +0000 UTC m=+143382.939343302,1695402421,100,20.776142146978316,25.555419921875,5.1107468583111215,18.145896174576787,0.0065000000000000014
2023-09-22 17:08:00.936852191 +0000 UTC m=+143442.640037867,1695402480,100,20.84404318377134,26.0589599609375,5.11065384453021,18.17609656318114,0.0046
2023-09-22 17:09:00.931321927 +0000 UTC m=+143502.634507612,1695402540,100,13.475694200000007,26.6082763671875,4.8714933646953344,18.199344519836995,0.0046
2023-09-22 17:10:01.002477373 +0000 UTC m=+143562.705663050,1695402601,100,9.910091100000013,26.5594482421875,4.985509681213795,18.188269417715528,0.0046
2023-09-22 17:11:01.045818508 +0000 UTC m=+143622.749004203,1695402661,100,17.98520945498148,26.641845703125,4.805751765880628,18.206736052750664,0.005
2023-09-22 17:12:00.931468124 +0000 UTC m=+143682.634653801,1695402720,100,22.464254649837326,27.008056640625,4.5905498570687815,18.189562326112966,0.0046
2023-09-22 17:13:00.870316972 +0000 UTC m=+143742.573502648,1695402780,100,20.879416776217536,26.6876220703125,4.622042942987859,18.20776062166939,0.0046
2023-09-22 17:14:00.905695959 +0000 UTC m=+143802.608881640,1695402840,100,14.968967974450251,26.611328125,4.855428259689731,18.225739366743223,0.0046
2023-09-22 17:15:00.896391744 +0000 UTC m=+143862.599577425,1695402900,100,22.4833241498645,26.77001953125,4.996643732175876,18.222348531512203,0.0046
2023-09-22 17:16:00.971016105 +0000 UTC m=+143922.674201801,1695402960,100,18.302328932985215,26.8951416015625,5.005874454523496,18.248743378418432,0.0046
2023-09-22 17:17:01.112881256 +0000 UTC m=+143982.816066955,1695403021,100,17.371494916381128,26.7425537109375,4.723516815720929,18.23427744106594,0.0046
2023-09-22 17:18:01.077771872 +0000 UTC m=+144042.780957563,1695403081,100,17.1492644520191,26.593017578125,4.80268681779058,18.249231268379727,0.0046
2023-09-22 17:19:00.894237028 +0000 UTC m=+144102.597422719,1695403140,100,19.354076576249067,26.751708984375,4.890642710206549,18.255915360849514,0.0046
2023-09-22 17:20:01.025892274 +0000 UTC m=+144162.729077959,1695403201,100,21.811722164460132,27.081298828125,7.425638436606508,18.881536658222103,0.0046
2023-09-22 17:21:01.043930671 +0000 UTC m=+144222.747116350,1695403261,100,21.5191241534989,26.50146484375,5.153425809162315,18.942449719890174,0.0046
2023-09-22 17:22:01.046358275 +0000 UTC m=+144282.749543959,1695403321,100,20.215792310832185,27.4261474609375,5.703101982427617,18.980090430404324,0.0046
2023-09-22 17:23:01.19324792 +0000 UTC m=+144342.896433612,1695403381,100,16.530188581415924,26.8402099609375,5.224037290558348,19.03087977537546,0.0046
2023-09-22 17:24:00.863285096 +0000 UTC m=+144402.566470797,1695403440,100,20.22296277970605,26.6571044921875,5.167632971998303,19.007778185707995,0.0046
2023-09-22 17:25:00.914323709 +0000 UTC m=+144462.617509395,1695403500,100,18.636969617244443,27.4383544921875,4.9243061396096905,19.041296226049177,0.1150000000000001
2023-09-22 17:26:01.044717804 +0000 UTC m=+144522.747903480,1695403561,100,18.203958393080345,27.130126953125,5.09535411240829,19.057420989270078,0.0046
2023-09-22 17:27:00.901013384 +0000 UTC m=+144582.604199093,1695403620,100,19.30177262240166,27.5115966796875,5.02521008402973,19.03875919825043,0.004600000000000001
2023-09-22 17:28:00.978768354 +0000 UTC m=+144642.681954030,1695403680,100,8.895047283333211,26.7974853515625,4.8271226315788285,18.996239588123295,0.0046
2023-09-22 17:29:01.02455683 +0000 UTC m=+144702.727742536,1695403741,100,15.127266674999973,27.191162109375,4.903854227910987,19.008753965630593,0.0046
2023-09-22 17:30:01.108012989 +0000 UTC m=+144762.811198683,1695403801,100,17.349443613543798,27.1240234375,5.020181634707921,19.016779755493946,0.0046
2023-09-22 17:31:00.940723969 +0000 UTC m=+144822.643909680,1695403860,100,17.698102337136497,26.7669677734375,5.171326466241011,19.008583204144138,0.004876923076923077
2023-09-22 17:32:01.011500928 +0000 UTC m=+144882.714686632,1695403921,100,20.426808299706614,27.3468017578125,4.9564888384286965,19.02156107711467,0.0046
2023-09-22 17:33:00.992038401 +0000 UTC m=+144942.695224099,1695403980,100,19.642414345034158,27.264404296875,6.988863206546647,19.218278309510072,0.027500000000000017
2023-09-22 17:34:01.147068633 +0000 UTC m=+145002.850254310,1695404041,100,16.258592168330914,27.3834228515625,4.793916222012795,19.014974562637143,0.004600000000000001
2023-09-22 17:35:00.935438037 +0000 UTC m=+145062.638623735,1695404100,100,15.03489149541134,26.7608642578125,4.91045152608981,18.992019339958066,0.0046
2023-09-22 17:36:01.080562265 +0000 UTC m=+145122.783747946,1695404161,100,17.858779019694616,26.934814453125,4.448084677443454,19.023732187442445,0.0046
2023-09-22 17:37:00.954759498 +0000 UTC m=+145182.657945180,1695404220,100,10.62399204999996,27.069091796875,4.858282595000107,18.39301243997429,0.0046
